Column1,Column2,Column3
PI ,Common Name (from GRIN),
PI204338,Ringgit strain 19/51,
PI204339,Ringgit strain 23/51,
PI204337,Ringgit strain 25/50,
PI204336,Ringgit strain 8/50,
PI507188,Rinkan,
PI417258,Rinou,
PI203405,Rio Grande,
PI536636,Ripley,
PI556745,RIVERSIDE 2024,
PI556578,RIVERSIDE 2025,
PI556746,RIVERSIDE 303C,
PI659509,RJS00901,
PI659456,RJS01001,
PI653120,RJS03001,
PI659462,RJS04001,
PI674559,RJS04004R,
PI659461,RJS05002,
PI659460,RJS08001,
PI659459,RJS09002,
PI653122,RJS11001,
PI656402,RJS13001,
PI674539,RJS14006R,
PI653119,RJS15001,
PI653121,RJS15002,
PI656403,RJS15003,
PI653118,RJS18001,
PI653123,RJS18002,
PI659312,RJS18003,
PI659364,RJS18004,
PI674579,RJS18007R,
PI674560,RJS18012R,
PI659363,RJS19004,
PI674561,RJS21007R,
PI656404,RJS22002,
PI674562,RJS22009R,
PI656601,RJS23001,
PI659311,RJS23002,
PI674580,RJS24006R,
PI653124,RJS25001,
PI659310,RJS25004,
PI674581,RJS25007R,
PI653125,RJS26001,
PI674582,RJS26004R,
PI653126,RJS28001,
PI656602,RJS28002,
PI656650,RJS28004,
PI674563,RJS28013R,
PI656603,RJS29001,
PI659362,RJS29003,
PI674583,RJS29008R,
PI656368,RJS30001,
PI656405,RJS30002,
PI659458,RJS30006,
PI674564,RJS30008R,
PI653127,RJS31001,
PI656608,RJS31002,
PI656651,RJS31003,
PI656609,RJS31004,
PI659457,RJS31009,
PI674565,RJS31014R,
PI656369,RJS32001,
PI674584,RJS32009R,
PI674585,RJS32010R,
PI674566,RJS32013R2,
PI674567,RJS32014X,
PI653128,RJS33001,
PI656406,RJS33002,
PI674586,RJS33010R,
PI653130,RJS34001,
PI653129,RJS34002,
PI674587,RJS34010R,
PI674588,RJS34011R,
PI656370,RJS35001,
PI659308,RJS35004,
PI659361,RJS35005,
PI659307,RJS35006,
PI674568,RJS35014R2,
PI674569,RJS35015R,
PI674570,RJS35016X,
PI653131,RJS36001,
PI674571,RJS36008X,
PI656371,RJS37001,
PI653115,RJS37002,
PI659464,RJS37006,
PI674589,RJS37012R,
PI674572,RJS37015R,
PI656604,RJS38001,
PI656605,RJS38002,
PI659306,RJS38003,
PI659309,RJS38005,
PI659463,RJS38006,
PI653116,RJS39001,
PI656407,RJS39002,
PI656401,RJS39003,
PI659360,RJS39007,
PI674590,RJS39010R,
PI656400,RJS40001,
PI656399,RJS40002,
PI659359,RJS40008,
PI674573,RJS40014R,
PI653113,RJS41001,
PI656600,RJS41002,
PI674574,RJS41007R2,
PI659358,RJS42001,
PI653114,RJS44001,
PI656398,RJS45001,
PI659300,RJS46001,
PI674591,RJS46007SR,
PI656397,RJS47001,
PI659305,RJS47002,
PI674592,RJS47015R,
PI656599,RJS48001,
PI659357,RJS48005,
PI674593,RJS48011R,
PI674594,RJS48012R,
PI653117,RJS49001,
PI659304,RJS49002,
PI659303,RJS49003,
PI674595,RJS49015R,
PI674596,RJS49016R,
PI674575,RJS49017R2,
PI659356,RJS50002,
PI674576,RJS50005R,
PI659302,RJS51001,
PI659355,RJS53001,
PI659301,RJS53002,
PI659354,RJS54001,
PI674577,RJS55005R,
PI659353,RJS57001,
PI674578,RJS72001R2,
PI548485,Roanoke,
PI667737,Roberts,
PI556547,ROCKFORD,
PI548675,Roe,
PI507189A,Rokugatsu daizu,
PI507190,Rokugatsu mame,
PI507191,Rokujuunichi mame,
PI87074,Rokukon,
PI548486,Rokusun,
PI80481,Rokusun Daizu,
PI438330A,Ronest 1,
PI438333,Ronest 117,
PI438331A,Ronest 13/A12,
PI438417,Ronest 250,
PI438416,Ronest 29,
PI438415,Ronest 4,
PI438332,Ronest 71,
PI372423,Ronset 4,
PI548487,Rose Non Pop,
PI548612,Ross,
PI238925,Roudnicka Black,
PI438372,Roudnieka Cerna,
PI189941,Rouest 1,
PI189899,Rouest 104,
PI189961,Rouest 117,
PI189940,Rouest 13 Al 2,
PI153240,Rouest 250,
PI290145,Rouest 250,
PI153306,Rouest 29,
PI290144,Rouest 68.1,
PI189897,Rouest 71,
PI189922,Rouest 82 Jaune Mat,
PI189921,Rouest 82 Jaune Panache,
PI189932,Rouest 85,
PI189928,Rouest Garola,
PI153241,Rouest yellow,
PI153262,Roumanie,
PI153263,Roumanie,
PI556552,RS 2300,
PI556679,RS 2330,
PI628885,RS-5 (Esmeralda),
PI628886,RS-6 (Guassupi),
PI628887,RS-7 (Jacui),
PI587612A,Ru dong ba yue bai jia,
PI587613,Ru dong ba yue bai yi No. 1,
PI587638,Ru dong hei wan huang dou,
PI587633A,Ru dong wan lu huang dou yi,
PI587614,Ru dong xiao huang ke,
PI587642A,Ru dong zao jia hong,
PI587601A,Ru gao ba yue bai jia,
PI587599,Ru gao ci yu tou er bing,
PI587602,Ru gao dai xi feng yi,
PI587641A,Ru gao tie ke ling,
PI587600A,Ru gao xiao huang dou,
PI587598A,Ru gao xiao mang dou er,
PI588038,Ru lin huang dou,
PI567650A,Ru nan huang mao dou,
PI556684,RUBY,
PI597402,Runo,
PI438373,Ruska Zluta,
PI442045,Ruska Zluta,
PI536547A,Ryokkoh,
PI88491,Ryokuchazu,
PI549068,Ryokushin,
PI612612A,Ryong song,
PI88502,Ryoryuao,
PI157470,Ryuc u No. 3,
PI157469,Ryuc-u No. 3,
PI91679,Ryumikute,
PI88813,Ryumuo,
PI417259,Ryuugan,
PI507192,Ryuukyou Daizu,
PI507193,Ryuusui,
PI83853,Ryuzan,
PI504288,S,
PI556502,S 1244,
PI556501,S 1346,
PI548690,S 1492,
PI434975,S 3,
PI595642,S 62-62,
PI84578,S-1,
PI374187,S-1,
PI548488,S-100,
PI347551,S-16,
PI84594,S-17,
PI437695A,S-185,
PI84579,S-2,
PI84580,S-3,
PI374189,S-3,
PI84609,S-32,
PI84610,S-33,
PI84611,S-34,
PI84581,S-4,
PI374190,S-4,
PI84619,S-43,
PI556563,S-48,
PI374191,S-5,
PI84628,S-53,
PI84631,S-56,
PI84632,S-57,
PI84633,S-58,
PI84637,S-62,
PI84639,S-64,
PI84642,S-67,
PI84644,S-69,
PI84646,S-71,
PI84656,S-81,
PI84657,S-83,
PI84660,S-87,
PI84662,S-90,
PI84664,S-92,
PI84665,S-93,
PI84666,S-94,
PI84668,S-96,
PI84669,S-97,
PI84671,S-99,
PI377577,S.J. 1,
PI376844,S.J. 2,
PI377578,S.J. 3,
PI590532,S00-66,
PI543932,S00-88,
PI643913,S00-9980-22,
PI619091,S00-A6,
PI636694,S01-9269,
PI646156,S01-9364,
PI646157,S01-9391,
PI643914,S02-2259,
PI661089,S05-11268,
PI661090,S05-11482,
PI556844,S06-57,
PI556895,S07-80,
PI592892,S08-80,
PI556643,S09-90,
PI578293,S09-95,
PI619092,S10-F2,
PI561205,S12-22,
PI590533,S12-49,
PI597883,S13-J6,
PI556658,S14-60,
PI610444,S14-U4,
PI556482,S1474,
PI556765,S15-50,
PI556518,S1578,
PI619093,S16-Y6,
PI556896,S17-18,
PI592893,S18-11,
PI556644,S18-84,
PI631166,S18-N5,
PI556897,S19-90,
PI610445,S19-T9,
PI540880,S20-20,
PI556898,S20-26,
PI590534,S20-91,
PI381681,S21,
PI556863,S21-98,
PI597884,S21-A1,
PI603803,S22-C3,
PI556724,S23-03,
PI592894,S23-06,
PI556822,S23-12,
PI598215,S24-12,
PI556763,S24-24,
PI561206,S24-92,
PI610442,S24-L2,
PI381682,S25,
PI561207,S25-07,
PI540881,S25-15,
PI631167,S25-D3,
PI613608,S25-J5,
PI556585,S2596,
PI556864,S26-06,
PI556761,S27-10,
PI561208,S28-01,
PI540882,S28-18,
PI578295,S29-11,
PI590535,S29-18,
PI556845,S29-20,
PI540883,S29-39,
PI566937,S30-06,
PI556660,S30-31,
PI556899,S30-41,
PI619094,S30-Y8,
PI556900,S31-33,
PI613607,S32-Z3,
PI556996,S33-32,
PI556586,S33-45,
PI556802,S331,
PI556865,S34-19,
PI561209,S35-35,
PI381683,S36,
PI556866,S36-36,
PI381684,S38,
PI561210,S38-83,
PI619095,S38-E9,
PI613609,S38-T8,
PI556997,S39-11,
PI578296,S39-41,
PI556725,S39-93,
PI556764,S39-99,
PI556645,S40-44,
PI556549,S4055,
PI556762,S42-30,
PI566936,S42-32,
PI556723,S42-40,
PI556901,S42-50,
PI578297,S42-60,
PI610443,S42-H1,
PI540884,S43-34,
PI556846,S44-77,
PI417504,S44/55,
PI556659,S45-01,
PI564525,S46-44,
PI543934,S48-84,
PI578888,S52-25,
PI556587,S53-34,
PI578889,S57-11,
PI556820,S59-19,
PI560307,S59-60,
PI590536,S59-95,
PI556867,S61-10,
PI543936,S61-89,
PI564526,S62-66,
PI543935,S64-23,
PI578890,S66-90,
PI417505,S67/62,
PI556726,S69-54,
PI556656,S69-96,
PI381680,S7,
PI556654,S72-60,
PI556868,S74-40,
PI576149,S75-55,
PI607541,S80-J2,
PI543933,S83-30,
PI578474,S864-1,
PI578003,S88-1608,
PI578002,S89-2122,
PI629013,S96-2692,
PI633736,S97-1688,
PI636695,S99-11509,
PI636696,S99-11986,
PI654356,S99-2281,
PI635039,S99-3181,
PI606419,Sa thay,
PI157474,Sa-pyong-ga-huc-je,
PI438498,Sable,
PI548407,Sac,
PI423918,Sado Mame,
PI613559A,Sae P'o No. 4,
PI427140,Saeyup No. 1,
PI417260A,Saga zairai,
PI507194,Sagi Shiro Daizu,
PI89133,Saichou,
PI423942,Saikai 1,
PI507196,Saikai 10,
PI423944,Saikai 11,
PI423945,Saikai 12,
PI423946,Saikai 13,
PI507197A,Saikai 15,
PI423947,Saikai 16,
PI423948A,Saikai 18,
PI507198,Saikai 19,
PI507195,Saikai 2,
PI423949,Saikai 20,
PI423950,Saikai 22,
PI423951,Saikai 24,
PI507199,Saikai 25,
PI423952,Saikai 27,
PI507200,Saikai 29,
PI423943,Saikai 5,
PI261467,Saikai No. 3,
PI261468,Saikai No. 6,
PI507201,Saishuu Daizu,
PI507202,Saishuutou Shirokotsubu,
PI417261,Saishuutou Tansei Zairai,
PI437704,Sajao-baj-dou,
PI437706,Sajo-chej-cir Ja hei-chi N111,
PI507203,Sakae daizu,
PI417262,Sakagami 2,
PI423919,Sakagami 2,
PI423866,Sakamotowase,
PI507204,Sakata wase,
PI507205,Sakiyama Daizu,
PI423953,Sako 25-36,
PI404154,Saksaj 02,
PI507206,Saku Zairai (1),
PI507207,Saku Zairai (2),
PI507208,Sakura Mame,
PI229350,Sakyuaomane,
PI507209,Sakyuu daizu,
PI417263,Sakyuu ki mame,
PI578057,Saline,
PI361107,Saliut,
PI512324,Saliut 216,
PI361108,Saliut I,
PI672534,Saluki 4313,
PI665036,Saluki 4411,
PI665035,Saluki 4910,
PI295952,Salut 216,
PI594020,Samnamkong,
PI605750,Sample 10,
PI605833,Sample 102,
PI605835,Sample 104,
PI605836,Sample 105,
PI605840A,Sample 109,
PI605840B,Sample 109,
PI605840C,Sample 109,
PI605840D,Sample 109,
PI605840E,Sample 109,
PI605840F,Sample 109,
PI605840G,Sample 109,
PI605751,Sample 11,
PI605842A,Sample 111,
PI605842B,Sample 111,
PI605842C,Sample 111,
PI605843,Sample 112,
PI605844A,Sample 113,
PI605844B,Sample 113,
PI605844C,Sample 113,
PI605844D,Sample 113,
PI605844E,Sample 113,
PI605844F,Sample 113,
PI605845A,Sample 114,
PI605845B,Sample 114,
PI605845C,Sample 114,
PI605845D,Sample 114,
PI605846A,Sample 115,
PI605846B,Sample 115,
PI605846C,Sample 115,
PI605846D,Sample 115,
PI605846E,Sample 115,
PI605846F,Sample 115,
PI605847,Sample 116,
PI605848,Sample 117,
PI605849,Sample 119,
PI605850A,Sample 120,
PI605850B,Sample 120,
PI605852,Sample 122,
PI605854A,Sample 124,
PI605854B,Sample 124,
PI605855,Sample 125,
PI605856,Sample 126,
PI605857A,Sample 128,
PI605857B,Sample 128,
PI605858,Sample 129,
PI605859A,Sample 130,
PI605859B,Sample 130,
PI605860,Sample 131,
PI605863A,Sample 134,
PI605863B,Sample 134,
PI605864,Sample 135,
PI605865A,Sample 136,
PI605865B,Sample 136,
PI605866,Sample 137,
PI605867,Sample 138,
PI605868,Sample 139,
PI605869A,Sample 140,
PI605869B,Sample 140,
PI605870A,Sample 141,
PI605870B,Sample 141,
PI605872,Sample 143,
PI605876A,Sample 148,
PI605876B,Sample 148,
PI605876C,Sample 148,
PI605876D,Sample 148,
PI605876E,Sample 148,
PI605876F,Sample 148,
PI605876G,Sample 148,
PI605877A,Sample 149,
PI605877B,Sample 149,
PI605877C,Sample 149,
PI605877D,Sample 149,
PI605877E,Sample 149,
PI605877F,Sample 149,
PI605878,Sample 151,
PI605881,Sample 154,
PI605884A,Sample 159,
PI605884B,Sample 159,
PI605884C,Sample 159,
PI605884D,Sample 159,
PI605884E,Sample 159,
PI605884F,Sample 159,
PI605885A,Sample 160,
PI605885B,Sample 160,
PI605885C,Sample 160,
PI605886A,Sample 161,
PI605886B,Sample 161,
PI605886C,Sample 161,
PI605886D,Sample 161,
PI605886E,Sample 161,
PI605887A,Sample 162,
PI605887B,Sample 162,
PI605888,Sample 163,
PI605889,Sample 165,
PI605890A,Sample 166,
PI605890B,Sample 166,
PI605891A,Sample 167,
PI605891B,Sample 167,
PI605891C,Sample 167,
PI605891D,Sample 167,
PI605892,Sample 168,
PI605893,Sample 169,
PI605894,Sample 171,
PI605895,Sample 172,
PI605896A,Sample 173,
PI605896B,Sample 173,
PI605896C,Sample 173,
PI605897A,Sample 174,
PI605897B,Sample 174,
PI605897C,Sample 174,
PI605898,Sample 176,
PI605901,Sample 179,
PI605875,Sample 18,
PI605902,Sample 180,
PI605906,Sample 185,
PI605908,Sample 187,
PI605756,Sample 19,
PI605744,Sample 2,
PI605757,Sample 20,
PI605758A,Sample 21,
PI605758B,Sample 21,
PI605758C,Sample 21,
PI605758D,Sample 21,
PI605760,Sample 23,
PI605761,Sample 24,
PI605763,Sample 26,
PI605764A,Sample 27,
PI605764B,Sample 27,
PI605767A,Sample 30,
PI605767B,Sample 30,
PI605768,Sample 31,
PI605769,Sample 32,
PI605770,Sample 33,
PI605771,Sample 34,
PI605772,Sample 35,
PI605773,Sample 36,
PI605774,Sample 37,
PI605775,Sample 38,
PI605776,Sample 39,
PI605777,Sample 40,
PI605778A,Sample 41,
PI605778B,Sample 41,
PI605779A,Sample 42,
PI605779B,Sample 42,
PI605779C,Sample 42,
PI605779D,Sample 42,
PI605779E,Sample 42,
PI605780A,Sample 43,
PI605780B,Sample 43,
PI605780C,Sample 43,
PI605781A,Sample 44,
PI605781B,Sample 44,
PI605781C,Sample 44,
PI605781D,Sample 44,
PI605781E,Sample 44,
PI605782,Sample 45,
PI605783,Sample 46,
PI605784,Sample 47,
PI605785,Sample 48,
PI605786A,Sample 49,
PI605786B,Sample 49,
PI605786C,Sample 49,
PI605786D,Sample 49,
PI605787A,Sample 50,
PI605787B,Sample 50,
PI605787C,Sample 50,
PI605787D,Sample 50,
PI605788,Sample 51,
PI605789A,Sample 52,
PI605789B,Sample 52,
PI605789C,Sample 52,
PI605789D,Sample 52,
PI605790,Sample 54,
PI605791A,Sample 55,
PI605791B,Sample 55,
PI605792A,Sample 56,
PI605792B,Sample 56,
PI605792C,Sample 56,
PI605792D,Sample 56,
PI605793,Sample 57,
PI605794,Sample 58,
PI605795,Sample 59,
PI605796,Sample 60,
PI605799A,Sample 63,
PI605799B,Sample 63,
PI605800A,Sample 64,
PI605800B,Sample 64,
PI605801A,Sample 65,
PI605801B,Sample 65,
PI605802,Sample 66,
PI605803,Sample 67,
PI605807,Sample 71,
PI605809A,Sample 73,
PI605809B,Sample 73,
PI605810A,Sample 74,
PI605810B,Sample 74,
PI605810C,Sample 74,
PI605811,Sample 75,
PI605812,Sample 76,
PI605813,Sample 77,
PI605814,Sample 78,
PI605815,Sample 79,
PI605816,Sample 80,
PI605817A,Sample 81,
PI605817B,Sample 81,
PI605817C,Sample 81,
PI605817D,Sample 81,
PI605818A,Sample 82,
PI605818B,Sample 82,
PI605819A,Sample 83,
PI605819B,Sample 83,
PI605819C,Sample 83,
PI605820,Sample 84,
PI605821A,Sample 85,
PI605821B,Sample 85,
PI605821C,Sample 85,
PI605822,Sample 86,
PI605823,Sample 87,
PI605824A,Sample 88,
PI605824B,Sample 88,
PI605825A,Sample 89,
PI605825B,Sample 89,
PI605825C,Sample 89,
PI605826A,Sample 90,
PI605826B,Sample 90,
PI605826C,Sample 90,
PI605826D,Sample 90,
PI605826E,Sample 90,
PI605827A,Sample 91,
PI605827B,Sample 91,
PI605827C,Sample 91,
PI605828A,Sample 93,
PI605828B,Sample 93,
PI605828C,Sample 93,
PI605829,Sample 94,
PI605830A,Sample 95,
PI605830B,Sample 95,
PI605831A,Sample 96,
PI605831B,Sample 96,
PI605831C,Sample 96,
PI605832A,Sample 97,
PI605832B,Sample 97,
PI556817,SAMPSON,
PI603914,Samsu,
PI200523,San Goku,
PI437696,San haj hun mao huan dou,
PI567586A,San hua cao,
PI495018,San ming 73-11,
PI594524,San ming ai jiao qing,
PI594517,San ming bai dou,
PI205907,San Patong Tung Farbut,
PI556796,SANALONA,
PI417264,Sanbon isshou,
PI437919,Sancahe 268/C,
PI437352,Sancahe 352/C,
PI417265,Sandan mame,
PI576145,Sandusky,
PI157471,Sang-du,
PI157472,Sang-go-ro,
PI548408,Sanga,
PI86063,Sangaku,
PI341248,Sangalo,
PI205090,Sango-Waso,
PI507210,Sangoku Daizu,
PI507211,Sangokudori,
PI417266,Sangokutori,
PI417267,Sangokutori (Yamagata),
PI262180,Sankuo,
PI283328,Sankuo,
PI417268,Sanryuuiri,
PI376843,Sansai,
PI340903,Sansai No. 1,
PI340904A,Sansai No. 2,
PI437920A,Sansindunscaja,
PI628888,Sant'Ana,
FC31919,Santa Maria,
PI285096,Santa Maria,
PI615455,Santa Maria,
PI628889,Santa Rosa,
PI617041,Santee,
PI417269,Santou shin tikukan,
PI438335,SAO 196-C,
PI438336,Sao 208,
PI628890,Sao Carlos,
PI628891,Sao Luiz,
PI159926,Sao Paulo,
PI358317A,Sapporo Commercial No. 1,
PI358318A,Sapporo Commercial No. 2,
PI358319,Sapporo Commercial No. 3,
PI538406,Sapporo Midori,
PI615585,Sargent,
PI507212,Sasaga zairai (Ban),
PI507213,Sasaga zairai (Sou),
PI504507,Sathiya,
PI548409,Sato,
NSL22316,Sato-3,
PI417270,Satou Daizu,
PI417271,Satou daizu,
PI417272,Satou irazu,
PI583837,Saturn,
PI153280,Savi,
PI437354,Savicevskaja-109,
PI437353,Savicevskaja-7,
PI639545A,SAVICHEVSKAYA 409,
PI597381,Savoy,
PI507214,Sayakii Daizu,
PI417273,Sayama 5,
PI507215,Sayama 6,
PI417274,Sayohime,
PI675917,SB1 gen,
PI673445,SC03-062RR,
PI673446,SC04-375RR,
PI297545,Schao hi tschi,
PI437697,Schao-hi-tschi,
PI438337,Schecken,
PI189915,Scheoken,
PI417528,Scheoken,
PI438392,Schwarze Poppelsdorfer,
PI445821,Schwarze Poppelsdorfer,
PI548410,Scioto,
PI438382,Scorospelaja 8,
PI437273A,Scorospelca 3,
PI437274,Scorospelca ulutssennaja,
PI548613,Scott,
PI662943,SD00-1501,
PI662942,SD05-767,
PI667738,SD06-322,
PI672007,SD06-393,
PI672008,SD06-415,
PI672009,SD06-418,
PI667739,SD06-525,
PI672010,SD07CV-539,
PI672011,SD08CV-0015,
PI672012,SD08CV-0018,
PI672013,SD09CV-0076,
PI633040,SD1081RR,
PI618614,SD1091RR,
PI642013,SD1092RR,
PI642458,SD1111RR,
PI635150,SD1151RR,
PI653539,SD1161RR/SCN,
PI632305,SE71112,
PI632313,SE73206,
PI632311,SE73224,
PI628665,SE80014,
PI632701,SE84950,
PI632314,SE90345,
PI361109,Seao tzin huan No. 1,
PI361110,Secca,
PI157475,Sed-ka,
PI417277,Sedaiichi,
PI407723,See shen tze lee huang,
PI210178,Seedcoat black,
PI210179,Seedcoat yellow,
NSL81330,Seedmakers 1-E,
PI556469,SEEDMAKERS I-E,
PI417275,Seian shououtou,
PI91083,Seihita,
PI507216A,Seinaiji Zairai,
PI417276,Seisen,
PI87530,"Seishin, Chosen",
PI88809,Seita,
PI87561,Sekishoku Zunonikon,
PI86123,Selected Oyachi,
PI81667,Selection I.V.V. Croushoul,
PI88355,Selection No. 15-B,
PI88354,Selection No. 24-A,
PI88351,Selection No. 3,
PI81770,Selection No. 503,
PI81771,Selection No. 504,
PI81772,Selection No. 505,
PI88358,Selection No. 6-A,
PI88356,Selection No. 7,
PI88359,Selection No. 8,
FC30689,Selection No. 9,
PI189937,Semilutea,
PI341241A,Seminole,
PI434974,Seminole,
PI548489,Seminole,
PI548661,Semmes,
PI594014A,Semogtae,
PI507699,Senaki,
PI417278,Senbon,
PI507217,Sendai fuku,
PI507218,Sendaishu,
PI548411,Seneca,
PI235340,Seneca (Cornell),
PI507219,Sengoku Daizu,
PI243540,Sennari,
PI417279,Sennari,
PI507220,Sennari,
PI507221,Sennari,
PI417281,Sennari (A),
PI417280,Sennari 1,
PI417282,Sennari kimusume sai 1,
PI417283,Sennari komusume 1,
PI417284,Sennari kou,
PI417285,Sennari musume,
PI229351,Senrya,
PI507222,Senryuu ao,
PI567282A,Seo-Ri-Tae,
PI200596,Serckop,
PI438339A,Serda (moych) 227,
PI438338,Serda 213A,
PI507700,Seroglazka,
PI628892,Sertaneja,
PI372424,Sesiles Novoslachtenie,
PI437698,Setin-huan,
PI427141,Seuhae No. 20,
PI360962,Severnaja 4,
PI603091,SG 468 RR,
PI603093,SG 498 RR,
PI602582,SG 567 RR,
PI602583,SG 597 RR,
PI602584,SG 617 RR,
PI603092,SG 678 RR,
PI603090,SG 708 RR,
PI607576,SG 759 RR,
PI558508,SG1E6,
PI675916,SGB1,
PI675918,SGBJ,
PI594543,Sha xian cheng jiang lou qing pi,
PI587936,Sha xian huang dou,
PI594536,Sha xian huang pi xiao dou,
PI587950,Sha xian wu dou,
PI587575A,Sha zhou jie jie si,
PI84979,Shakkin Nashi,
PI417286,Shakkin nashi,
PI417287,Shakkin nashi sen,
PI229352,Shakkin-nashi,
PI504505,Shaktai,
PI243541,Shakujo,
PI507223,Shakujoo (Ishinazaka),
PI507224,Shakujou,
PI507225,Shakujou Mame,
PI587904,Shan bai dou,
PI603708,Shan dou,
PI504494,Shan ho tao,
PI588040,Shan xing dou,
PI587841A,Shan zi bai,
PI587664A,Shan zi bai,
PI567651,Shang cai er cao ping ding shi,
PI567652,Shang cai qi yue ban,
PI567653,Shang cheng liu yue bao,
PI587710,Shang hai hong mao huang dou,
PI594747A,Shang lin zao shu feng wo dou,
PI567654,Shang qiu bai hua cao,
PI567655,Shang qiu tie jiao huang,
PI594547,Shang rao xiao huang zhu,
PI587878,Shang tian huang,
PI587879,Shang tian huang,
PI103079,Shang tsai,
PI561381,Shangrao da qingsi,
PI561382,Shangrao wan qingsi,
PI587945,Shao wu ba yue pu,
PI594521,Shao wu hong hua dou,
PI603663,Shao yang hei dou,
PI84967,Shariin,
PI515960,Sharkey,
PI238930,Shatukinnashi,
PI481683,Shauling Kharti,
PI481679,Shauling Ngunti,
PI556500,SHAWNEE,
PI587661A,She dou,
PI548574,Shelby,
PI567348,Shen huang dou,
PI470226,Shen Nong 25108,
PI470222,Shen Nong 252,
PI470224,Shen Nong 7224,
PI470225,Shen Nong 75-15,
PI470223,Shen Nong 906,
PI567656,Shen qui tian e dan,
PI594619,Sheng lian zao,
PI548614,Sherman,
PI417578,Sherwood,
PI174855,Sheta Bhart,
PI647867,SHEYENNE,
PI594569,Shi cheng da huang dou,
PI594412,Shi dian huang dou,
PI594447,Shi fang ba jiao cha dou,
PI594444A,Shi fang ba jiao qi yue huang,
PI491548,Shi jin wang,
PI594582,Shi men da bai li,
PI594600,Shi men hei huang dou,
PI594583,Shi men xiao bai li,
PI567402,Shi yue han,
PI594745A,Shi yue huang,
PI588000,Shi yue huang,
PI594435,Shi yue huang,
PI594731,Shi yue huang,
PI594598A,Shi yue qing dou,
PI594592,Shi yue xiao huang dou,
PI417288,Shibahara mame,
PI507226A,Shichigatsu mame,
PI507227,Shichigou Cha Mame,
PI507228,Shichiri Koubashi,
PI417289,Shifuku Zairai Senbatsu,
PI417290,Shiga Daizu,
PI262181,Shih Shih,
PI417291,Shiheigai hakka,
PI417292,Shiheigai kurobeso,
PI80822,Shiheigai Shirobana,
PI86449,Shiheigo Kuroheso,
PI86115,Shihyoekuroheso,
PI417293,Shijika,
PI379560,Shijo-arashi,
PI417294,Shika 1,
PI417295,Shika 3,
PI594261,Shika 4,
PI261475,Shika No. 1,
PI319536A,Shika No. 4,
PI227685,Shiko-anola,
PI80479,Shikou Obbikuri Daizu,
PI486335,Shilajeet,
PI437699,Shiliden,
PI437700,Shilihuan,
PI556664,SHILOH,
PI417296,Shimabara,
PI507229,Shimabara wase,
PI507230,Shimayamane 1,
PI417297,Shimizu 1-8-1,
PI200524,Shimo Baba,
PI507231,Shimo Hisakata Daizu,
PI507232,Shimo Shirazu,
PI417300,Shimo shirazu 1,
PI246367,Shimoda Shitachi,
PI507233,Shimofuri mame,
PI507234,Shimofuri mame,
PI507235,Shimokaburi,
PI417298,Shimokawa,
PI507236,Shimokusanoshu,
PI417299,Shimonaga,
PI423867,Shimoshirazu 1,
PI200525,Shimotsu Ura,
PI417301,Shimotsuki,
PI361111,Shimshirazu nr. 1,
PI507237,Shin 1,
PI507238,Shin 2,
PI507239,Shin 2,
PI417303,Shin 3,
PI507240,Shin 3,
PI417304,Shin hounen,
PI219789,Shin No. 4,
PI507241,Shin shimabara,
PI417306,Shin tamanishiki,
PI417302,Shin-ei daizu,
PI226591,Shin-Mejiro,
PI507242,Shina daizu,
PI507243,Shina mame,
PI507244,Shinano mejiro,
PI507245,Shinanojiri zairai,
PI360845,Shinanomejiro,
PI84959,Shingishu Daizu,
PI548412,Shingto,
PI238931,Shinhonen,
PI417305,Shinroku,
PI360963A,Shinsei,
PI317336,Shinsei,
PI594279,Shinsei,
PI200526,Shira Nuhi,
PI507246,Shirage 9,
PI417307,Shiragiku,
PI417308,Shirakawa cha mame,
PI507247,Shirasaya,
PI507248,Shirasaya,
PI417309A,Shirasaya 1,
PI229353,Shirataka,
PI507249,Shiratama,
PI507250,Shiratama,
PI507251,Shiratama,
PI507252,Shiratama 10,
PI229354,Shirazaya No. 1,
PI532471,Shiretoko,
PI548413,Shiro,
PI417310,Shiro Aki Daizu,
PI507253,Shiro bankon,
PI507254,Shiro Bansei,
PI507255,Shiro chonkon,
PI507256,Shiro chonkon,
PI200527,Shiro Daihachirin,
PI417311,Shiro Daihachirin,
PI507257,Shiro Daihachirin,
PI507258,Shiro Dairin,
PI200528,Shiro Daizu,
PI200531,Shiro Daizu,
PI417312,Shiro daizu,
PI417313,Shiro Daizu,
PI417314,Shiro Daizu,
PI417315,Shiro daizu,
PI417316,Shiro Daizu,
PI417317,Shiro daizu,
PI507259,Shiro Daizu,
PI507260,Shiro daizu,
PI507261,Shiro Daizu,
PI507262,Shiro Daizu,
PI507263,Shiro daizu (Amijou),
PI423920,Shiro Daizu (Tottori),
PI417318,Shiro Daizu 1,
PI417319,Shiro Daizu 3,
PI200529,Shiro Daizu No. 1,
PI200530,Shiro Daizu No. 3,
PI507264,Shiro Gankui,
PI507265,Shiro hachikoku,
PI507266,Shiro hachikoku 2,
PI594267,Shiro hachikoku 2,
PI417321,Shiro hadaka 1,
PI507267,Shiro hadaka 12,
PI200532,Shiro Hanasaki No. 1,
PI594268A,Shiro higo,
PI507268,Shiro higo,
PI417322,Shiro hiyashi mame,
PI549069,Shiro jishi,
PI417324A,Shiro mame,
